ID,Category,Language,Genre,Genre2,Pubdate,Author_Last,Author_First,Author_First_Reviewed,Author_Last_Reviewed,Work_Title,Translation,PubHouse,Prize,WinnerShortlist,Author_Gender,Author_Nationality,token_count,total_characters,protagonist_concentration,avg_sentence_length,avg_word_length,tuldava_score,event_count,speed_avg,circuitousness,speed_min,volume,goodreads_avg,total_ratings,goodreads_URL,Probability1P
"2016_Fluke,Joanne_ChristmasCaramelMurder_BS.txt",FIC,English,BS,,2016,Fluke,Joanne,Joanne,Fluke,ChristmasCaramelMurder,,Kensington,,,F,,53285,33,0.267268623,13.38482793,4.090520883,3.235917846,2104,-1.9451,0.42354,-2.3687,-2.7669,3.52,8268,https://www.goodreads.com/search?q=Joanne+Fluke+Christmas+Caramel+Murder,0
"2016_Foer,JonathanSafran_HereIAm_BS.txt",FIC,English,BS,NYT,2016,Foer,JonathanSafran,JonathanSafran,Foer,HereIAm,,"Farrar,Straus&Giroux",,,M,,219531,46,0.2554130755,14.22201348,4.191573297,3.375312229,6764,-2.1123,0.31017,-2.4225,-3.0424,3.95,254155,https://www.goodreads.com/search?q=+Here+I+Am,1
"2016_Fox,Richard_TheXarosReckoning_SF.txt",FIC,English,SF,,2016,Fox,Richard,Richard,Fox,TheXarosReckoning,,TriplanePress,,,M,,72308,54,0.1612903226,13.6404452,4.302541488,3.504076088,4766,-2.189,0.24056,-2.4295,-2.8816,4.44,1221,https://www.goodreads.com/search?q=Richard+Fox+The+Xaros+Reckoning,0
"2016_Frankopan,Peter_TheSilkRoads_HIST.txt",NON,English,HIST,,2016,Frankopan,Peter,Peter,Frankopan,TheSilkRoads:ANewHistoryoftheWorld,,Knopf,,,M,,235903,105,0.0437430786,36.24258719,4.863113571,5.767512237,3129,-2.3905,0.094581,-2.4851,-3.1035,4.15,30275,https://www.goodreads.com/search?q=+The+Silk+Roads:+A+New+Historyofthe+World,0
"2016_French,Tana_TheTrespasser_BS.txt",FIC,English,BS,,2016,French,Tana,Tana,French,TheTrespasser:ANovel,,Viking,,,F,,230651,50,0.1898272553,14.72773131,3.91723128,3.193688151,9606,-2.4264,0.18788,-2.6143,-3.2546,3.85,401,https://www.goodreads.com/search?q=+The+Trespasser:+A+Novel,1
"2016_Furst,Alan_AHeroOfFrance_CT.txt",FIC,English,NYT,,2016,Furst,Alan,Alan,Furst,AHeroofFrance,,RandomHouse,,,M,,94919,53,0.3338054769,19.50256832,4.212006919,3.88331021,5345,-2.2379,0.25363,-2.4915,-2.9449,3.71,5499,https://www.goodreads.com/search?q=+A+Heroof+France,0
"2016_Garvin,Jeff_SymptomsOfBeingHuman_YA.txt",FIC,English,YA,,2016,Garvin,Jeff,Jeff,Garvin,SymptomsOfBeingHuman,,,,,M,,104412,26,0.2606060606,13.43783784,3.932186473,3.060804673,6828,-2.3196,0.20148,-2.5211,-3.0008,4.14,16505,https://www.goodreads.com/search?q=Jeff+Garvin+Symptoms+Of+Being+Human,1
"2016_Geni,Abby_TheLightkeepers_CT.txt",FIC,English,NYT,,2016,Geni,Abby,Abby,Geni,TheLightkeepers,,Counterpoint,,,F,,97430,18,0.3554572271,12.31420627,4.260634525,3.34525706,5383,-2.3043,0.21328,-2.5176,-2.9706,3.85,4982,https://www.goodreads.com/search?q=Abby+Geni+The+Lightkeepers,1
"2016_Gentry,Amy_GoodAsGone_CT.txt",FIC,English,NYT,,2016,Gentry,Amy,Amy,Gentry,GoodasGone,,HoutonMifflinHarcourt,,,F,,92948,36,0.2056289489,17.06093979,4.070898094,3.60348235,4953,-2.0859,0.32965,-2.4155,-2.8919,3.48,34892,https://www.goodreads.com/search?q=+Goodas+Gone,1
"2016_Gephart,Donna_LilyandDunkin_MG.txt",FIC,English,MID,,2016,Gephart,Donna,Donna,Gephart,LilyandDunkin,,,,,F,,94839,32,0.2003752345,11.94445844,3.863982282,2.837497129,4952,-2.4119,0.12717,-2.5391,-2.9706,4.25,7312,https://www.goodreads.com/search?q=+Lilyand+Dunkin,1
"2016_Glynn,Alan_Paradime_CT.txt",FIC,English,NYT,,2016,Glynn,Alan,Alan,Glynn,Paradime,,Picador,,,M,,110786,55,0.1098288898,20.54636499,4.089553031,3.891109787,5484,-2.4138,0.15439,-2.5682,-3.0123,3.41,470,https://www.goodreads.com/search?q=Alan+Glynn+Paradime,1
"2016_Goldberg,Paul_TheYid_CT.txt",FIC,English,NYT,,2016,Goldberg,Paul,Paul,Goldberg,TheYid,,MacmillanCA,,,M,,95263,60,0.1701984527,14.20351871,4.51334285,3.718504223,2741,-2.1758,0.19462,-2.3704,-2.8327,3.5,804,https://www.goodreads.com/search?q=Paul+Goldberg+The+Yid,0
"2016_Golden,Alison_Stolen_MY.txt",FIC,English,MY,,2016,Golden,Alison,Alison,Golden,Stolen,,,,,F,,49564,20,0.3111413043,11.80657456,4.155573316,3.145701372,2907,-2.3691,0.14009,-2.5092,-2.88,4.02,553,https://www.goodreads.com/search?q=Alison+Golden+Stolen,0
"2016_Goodwyn,Miles_JustBetweenYouandMe_ME.txt",NON,English,MEM,,2016,Goodwyn,Myles,Myles,Goodwyn,JustBetweenYouandMe,,,,,M,,126309,85,0.0887507066,18.43388792,4.086837452,3.83911803,3234,-2.2677,0.18881,-2.4565,-2.9552,4.3,1901,https://www.goodreads.com/search?q=+Just+Between+Youand+Me,1
"2016_Grabenstein,Chris_MrLemoncellosLibraryOlympics_MG.txt",FIC,English,MID,,2016,Grabenstein,Chris,Chris,Grabenstein,MrLemoncellosLibraryOlympics,,,,,M,,60200,33,0.1367303609,12.64174717,4.428598906,3.336358291,2662,-2.1992,0.17453,-2.3737,-2.7829,4.21,12393,https://www.goodreads.com/search?q=Chris+Grabenstein+Mr+Lemoncellos+Library+Olympics,0
"2016_Grace,Celina_MurderatMerishamLodge_MY.txt",FIC,English,MY,,2016,Grace,Celina,Celina,Grace,MurderatMerishamLodge,,,,,F,,67833,29,0.329043089,13.96890445,4.059433544,3.300766005,4701,-2.4365,0.18963,-2.6262,-3.0297,3.86,2862,https://www.goodreads.com/search?q=+Murderat+Merisham+Lodge,1
"2016_Grace,LauraJane_Tranny_ME.txt",NON,English,MEM,,2016,Grace,LauraJane,LauraJane,Grace,Tranny,,,,,F,,89724,37,0.181568088,17.5688271,4.08924041,3.737896931,3225,-2.3656,0.16911,-2.5348,-2.9717,4.3,7762,https://www.goodreads.com/search?q=+Tranny,1
"2016_Gray,Charlotte_ThePromiseofCanada_HIST.txt",NON,English,HIST,,2016,Gray,Charlotte,Charlotte,Gray,ThePromiseofCanada:150Years--PeopleandIdeasthatHaveShapedOurCountry,,Simon&Schuster,,,F,,123101,87,0.0798146241,23.82446294,4.914354757,5.065230707,1541,-2.2579,0.12239,-2.3802,-2.8594,4.19,360,https://www.goodreads.com/search?q=+The+Promiseof+Canada:150+Years--+Peopleand+Ideasthat+Have+Shaped+Our+Country,0
"2016_Greaney,Mark_TomClancyTrueFaithandAllegiance_MY.txt",FIC,English,MY,,2016,Greaney,Mark,Mark,Greaney,TomClancyTrueFaithandAllegaince,,,,,M,,217906,110,0.1964819701,18.10451977,4.263333494,3.945172418,9587,-2.081,0.32684,-2.4078,-3.0679,4.34,8825,https://www.goodreads.com/search?q=+Tom+Clancy+True+Faithand+Allegaince,0
"2016_Greenwell,Garth_WhatBelongsToYou_CT.txt",FIC,English,NYT,,2016,Greenwell,Garth,Garth,Greenwell,WhatBelongstoYou,,MacmillanCA,,,M,,74203,5,0.6560693642,38.28844169,4.058459328,4.811774055,5017,-2.3269,0.21043,-2.5374,-2.9863,3.78,11817,https://www.goodreads.com/search?q=+What+Belongsto+You,1
"2016_Griffin,Matthew_Hide_CT.txt",FIC,English,NYT,,2016,Griffin,Matthew,Matthew,Griffin,Hide,,Bloomsbury,,,M,,100447,10,0.5969387755,18.59096798,4.01202019,3.617115879,5290,-2.2516,0.23574,-2.4873,-2.9691,3.72,937,https://www.goodreads.com/search?q=Matthew+Griffin+Hide,1
"2016_Grisham,John_TheWhistler_BS.txt",FIC,English,BS,NYT,2016,Grisham,John,John,Grisham,TheWhistler,,,,,M,,133599,70,0.1563994374,14.54059643,4.228477,3.566277976,5894,-2.2094,0.27501,-2.4844,-3.0016,3.92,105233,https://www.goodreads.com/search?q=John+Grisham+The+Whistler,0
"2016_Grushin,Olga_FortyRooms_CT.txt",FIC,English,NYT,,2016,Grushin,Olga,Olga,Grushin,FortyRooms,,PenguinGroupUSA,,,F,,103061,26,0.4217791411,22.17319277,4.277844605,4.179103422,5069,-2.3084,0.16983,-2.4782,-2.9515,3.86,1451,https://www.goodreads.com/search?q=Olga+Grushin+Forty+Rooms,1
"2016_Gullan,Harold_CradlesofPower_HIST.txt",NON,English,HIST,,2016,Gullan,Harold,Harold,Gullan,CradlesofPower:TheMothersandFathersoftheAmericanPresidents,,SkyhorsePublishing,,,M,,151575,203,0.0243611177,21.77488867,4.713882353,4.72577944,2623,-2.3984,0.11994,-2.5183,-3.0092,3.79,39,https://www.goodreads.com/search?q=+Cradlesof+Power:+The+Mothersand+Fathersofthe+American+Presidents,0
"2016_Haigh,Jennifer_HeatAndLight_CT.txt",FIC,English,NYT,,2016,Haigh,Jennifer,Jennifer,Haigh,HeatandLight,,Ecco,,,F,,151223,101,0.1057921185,12.40142693,4.341185404,3.300041887,5072,-2.2061,0.21797,-2.424,-2.9545,3.74,3877,https://www.goodreads.com/search?q=+Heatand+Light,0
"2016_Hamilton,LaurellK_CrimsonDeath_BS.txt",FIC,English,BS,,2016,Hamilton,LaurellK.,LaurellK.,Hamilton,CrimsonDeath,,Berkley,,,F,,325720,96,0.1294924251,16.1303422,3.94117275,3.401758069,14071,-2.2959,0.21513,-2.511,-3.2905,3.88,11210,https://www.goodreads.com/search?q=+Crimson+Death,1
"2016_Hamilton,PeterF_ANightWithoutStars_SF.txt",FIC,English,SF,,2016,Hamilton,PeterF.,PeterF.,Hamilton,ANightWithoutStars,,DelRey,,,M,,301213,107,0.127792424,12.7702972,4.434028925,3.481673895,15164,-2.1658,0.31587,-2.4816,-3.1992,4.42,8110,https://www.goodreads.com/search?q=+A+Night+Without+Stars,0
"2016_Handke,Peter_TheMoravianNightAStory_CT.txt",FIC,English,NYT,,2016,Handke,Peter,Peter,Handke,TheMoravianNight:AStory,,"Farrar,Straus,andGiroux",,,M,,140391,9,0.2233009709,27.19701666,4.383580373,4.76163754,3503,-2.3837,0.15862,-2.5423,-3.0291,3.37,225,https://www.goodreads.com/search?q=Peter+Handke+The+Moravian+Night:+A+Story,0
"2016_Hansen,Dorte_ThisHouseIsMine_CT.txt",FIC,English,NYT,,2016,Hansen,Dorte,Dorte,Hansen,ThisHouseisMine,,St.Martin'sPress,,,F,,79360,44,0.2164246824,17.71033252,4.25705361,3.807239649,3035,-2.3823,0.13011,-2.5124,-2.9333,3.97,4405,https://www.goodreads.com/search?q=+This+Houseis+Mine,0
"2016_Hansen,Ron_TheKid_CT.txt",FIC,English,NYT,,2016,Hansen,Ron,Ron,Hansen,TheKid,,Scribner,,,M,,106744,128,0.0498656315,21.02501477,4.374504849,4.193509554,6245,-2.274,0.23422,-2.5082,-2.9686,3.45,486,https://www.goodreads.com/search?q=Ron+Hansen+The+Kid,0
"2016_Harrigan,Stephen_AFriendOfMrLicoln_CT.txt",FIC,English,NYT,,2016,Harrigan,Stephen,Stephen,Harrigan,AFriendofMr.Lincoln,,Vintage,,,M,,165547,82,0.2470562097,19.85690296,4.266266016,4.097695999,7290,-2.3175,0.25171,-2.5692,-3.1304,3.86,1128,https://www.goodreads.com/search?q=+A+Friendof+Mr.+Lincoln,0
"2016_Harris,Robert_Conclave_CT.txt",FIC,English,NYT,,2016,Harris,Robert,Robert,Harris,Conclave,,AlfredAKnopf,,,M,,98763,51,0.2955145119,16.96084493,4.372985125,4.024568712,4754,-2.2778,0.28546,-2.5633,-3.0281,3.96,24954,https://www.goodreads.com/search?q=Robert+Harris+Conclave,0
"2016_Hart,Joe_TheLastGirl_MY.txt",FIC,English,MY,SF,2016,Hart,Joe,Joe,Hart,TheLastGirl,,,,,M,,139410,36,0.3544743701,14.22986629,4.142600025,3.381580499,10315,-2.2747,0.24827,-2.5229,-3.0491,3.79,20716,https://www.goodreads.com/search?q=Joe+Hart+The+Last+Girl,0
"2016_Haslett,Adam_ImagineMeGone_CT.txt",FIC,English,NYT,,2016,Haslett,Adam,Adam,Haslett,ImagineMeGone,,HachetteBookGroup,,,M,,129721,40,0.3469894475,17.83106529,4.074149946,3.701044434,5148,-2.3093,0.21431,-2.5237,-3.0724,3.69,17267,https://www.goodreads.com/search?q=Adam+Haslett+Imagine+Me+Gone,1
"2016_Hawley,Noah_BeforeTheFall_BS.txt",FIC,English,BS,NYT,2016,Hawley,Noah,Noah,Hawley,BeforetheFall,,,,,M,,145339,57,0.225747407,14.0464869,4.166250536,3.350651279,7252,-2.1517,0.2524,-2.4041,-2.9569,3.72,122074,https://www.goodreads.com/search?q=+Beforethe+Fall,0
"2016_Healy,MarkR_DawnofProcyon_SF.txt",FIC,English,SF,,2016,Healy,MarkR.,MarkR.,Healy,DawnofProcyon,,FutureHousePublishing,,,M,,99233,30,0.4570694087,13.47908177,4.193265812,3.363111049,5323,-2.2786,0.25501,-2.5336,-2.9869,4.03,338,https://www.goodreads.com/search?q=+Dawnof+Procyon,0
"2016_Hemmings,KauiHart_HowToPartyWithAnInfant_CT.txt",FIC,English,NYT,,2016,Hemmings,KauiHart,KauiHart,Hemmings,HowtoPartywithanInfant,,Simon&Schuster,,,F,,82617,40,0.1167695473,13.09510223,4.080256223,3.15732189,3703,-2.3457,0.16662,-2.5123,-2.9159,3.35,2261,https://www.goodreads.com/search?q=+Howto+Partywithan+Infant,1
"2016_Hertmans,Stefan_WarAndTurpentine_CT.txt",FIC,English,NYT,,2016,Hertmans,Stefan,Stefan,Hertmans,WarandTurpentine,,PantheonBooks,,,M,,117952,34,0.1311154599,25.02694674,4.360622437,4.496661774,5611,-2.2667,0.15671,-2.4234,-2.9234,3.91,9450,https://www.goodreads.com/search?q=+Warand+Turpentine,1
"2016_Hiaasen,Carl_RazorGirl_BS.txt",FIC,English,BS,NYT,2016,Hiaasen,Carl,Carl,Hiaasen,RazorGirl,,,,,M,,128478,79,0.1741549876,13.91810205,4.304310701,3.458472982,6414,-2.3484,0.22704,-2.5754,-3.0375,3.84,20332,https://www.goodreads.com/search?q=Carl+Hiaasen+Razor+Girl,0
"2016_Hicks,Dylan_Amateurs_CT.txt",FIC,English,NYT,,2016,Hicks,Dylan,Dylan,Hicks,Amateurs,,CoffeehousePress,,,M,,98023,27,0.1496975806,17.92338636,4.368375348,3.90668775,3596,-2.2658,0.25217,-2.518,-2.9791,3.64,59,https://www.goodreads.com/search?q=Dylan+Hicks+Amateurs,0
"2016_Hilderbrand,Elin_WinterStorms_BS.txt",FIC,English,BS,,2016,Hilderbrand,Elin,Elin,Hilderbrand,WinterStorms,,"Little,BrownandCompany",,,F,,65832,38,0.160944206,13.92975032,4.278266332,3.459955145,2733,-2.1875,0.21259,-2.4,-2.812,3.9,36634,https://www.goodreads.com/search?q=Elin+Hilderbrand+Winter+Storms,0
"2016_Hill,Nathan_TheNix_BS.txt",FIC,English,BS,NYT,2016,Hill,Nathan,Nathan,Hill,TheNix,,Knopf,,,M,,263726,55,0.1857375271,15.9717781,4.303763819,3.715754864,9566,-2.1847,0.20573,-2.3905,-3.0749,4.06,66633,https://www.goodreads.com/search?q=Nathan+Hill+The+Nix,0
